Tweet ID,Original Tweet,Preprocessed,Reference Translation: Google Translation,Reference Translation: Microsoft Translation,Translated Tweet: M2M-100 model,Translated Tweet: MarianMT model,Created At,Language
1637804283327283201,"Conferencia de prensa matutina, desde Chiapas https://t.co/7dBxS6suzP","conferencia de prensa matutina, desde chiapas","morning press conference, from chiapas","Morning press conference, from Chiapas",Morning press conference from Chiapas,"morning press conference, from Chiapas",2023-03-20 13:12:24+00:00,es
1637579953159176192,Reunión bilateral con 12 legisladores y representantes del gobierno de EE.UU. Se trataron varios temas con respeto mutuo y en beneficio de nuestros pueblos. https://t.co/6bGMsxJ82A,reunion bilateral con 12 legisladores y representantes del gobierno de ee.uu. se trataron varios temas con respeto mutuo y en beneficio de nuestros pueblos.,bilateral meeting with 12 legislators and representatives of the us government. Various issues were discussed with mutual respect and for the benefit of our peoples.,Bilateral meeting with 12 legislators and representatives of the U.S. government Several issues were discussed with mutual respect and for the benefit of our peoples.,The two-party meeting with 12 lawmakers and representatives of the United States government discussed various issues with mutual respect and for,They met bilaterally with 12 legislators and representatives of the government of EE.uu. several issues were addressed with mutual respect and for the benefit of our peoples.,2023-03-19 22:21:00+00:00,es
1637492415354535936,"Ayer conmemorando la Expropiación Petrolera de Lázaro Cárdenas recordamos que México es un país libre, independiente y soberano. https://t.co/H9IdYCr9Zs","ayer conmemorando la expropiacion petrolera de lazaro cardenas recordamos que mexico es un pais libre, independiente y soberano.","ayer commemorating the oil expropriation of lazaro cardenas we remember that mexico is a free, independent and sovereign country.","Yesterday commemorating the oil expropriation of Lazaro Cardenas we recalled that Mexico is a free, independent and sovereign country.","Yesterday, commemorating the oil expropriation of Lazarus Cardenas, we reminded you that Mexico is a free,","yesterday commemorating the oil expropriation of Cardenas lazaro we remember that mexico is a free, independent and sovereign country.",2023-03-19 16:33:09+00:00,es
1637262522448494593,La soberanía no es un concepto anacrónico ni patriotero; es el respeto a la independencia y dignidad de los pueblos. ¡Gracias! https://t.co/MxpD2xUM9h,la soberania no es un concepto anacronico ni patriotero; es el respeto a la independencia y dignidad de los pueblos. !gracias!,sovereignty is not an anachronistic or jingoistic concept; it is respect for the independence and dignity of peoples. !thank you!,Sovereignty is not an anachronistic or jingoistic concept; It is respect for the independence and dignity of peoples. !Thank you!,sovereignty is not an anachronistic or patriotic concept; it is respect for the independence and dignity of,Sovereignty is not an anachronistic or patriotic concept; it is respect for the independence and dignity of peoples. Thank you!,2023-03-19 01:19:38+00:00,es
1637228913234710530,"85 Años de la Expropiación Petrolera, desde el Zócalo de la Ciudad de México https://t.co/Drs8RFXjb0","85 anos de la expropiacion petrolera, desde el zocalo de la ciudad de mexico","85 years of the oil expropriation, from the zocalo of Mexico City","85 years of the oil expropriation, from the zocalo of Mexico City","85 years of oil expropriation, from the Mexico City zocalo","85 years of oil expropriation, from the socalo of the city of mexico",2023-03-18 23:06:05+00:00,es
1636928039509688321,"Rayuela

Las buenas noticias a veces no llegan solas. Ganó México en béisbol, pero murió Carlos Payán, periodista de verdad. Abrazo a familiares, compañeros y amigos.","rayuela
las buenas noticias a veces no llegan solas. gano mexico en beisbol, pero murio carlos payan, periodista de verdad. abrazo a familiares, companeros y amigos.","Hopscotch Good news sometimes doesn't come alone. Mexico won in baseball, but Carlos Payan, a real journalist, died. Hug family, colleagues and friends.","hopscotch
Good news sometimes doesn't come alone. Mexico won in baseball, but Carlos Payan, a real journalist, died. I hug family, colleagues and friends.","I win Mexico in baseball, but I die Carlos Payán, a real journalist. I hug family, friends and colleagues.","The good news sometimes doesn't come alone. I win mexico in baseball, but Carlos payan died, a real journalist. I embrace family, partners and friends.",2023-03-18 03:10:31+00:00,es
1636922414054645760,"Sólo la política en favor de los pobres es mayor a la pasión por el béisbol.

 México 5-Puerto Rico 4

¡Felicidades, caballos! 🇲🇽 https://t.co/xdcqhIQfhG","solo la politica en favor de los pobres es mayor a la pasion por el beisbol.
mexico 5-puerto rico 4
!felicidades, caballos!","only the politics in favor of the poor is greater than the passion for baseball. Mexico 5-Puerto Rico 4 Congratulations, horses!","Only pro-poor politics is greater than passion for baseball.
Mexico 5-Puerto Rico 4
Congratulations, horses!",Only the politics for the poor are greater than the passion for baseball. Mexico 5-Rich 4!,"Only pro-poor politics is greater than passion for baseball. mexico 5-port rich 4 congratulations, horses!",2023-03-18 02:48:10+00:00,es
1636884920344924166,El rescate de la soberanía petrolera lo estamos haciendo con los trabajadores de Pemex. Hoy visité la refinería de Minatitlán en Veracruz. Mañana nos vemos en el Zócalo de la Ciudad de México a las 17:00 horas. https://t.co/xfdNpntois,el rescate de la soberania petrolera lo estamos haciendo con los trabajadores de pemex. hoy visite la refineria de minatitlan en veracruz. manana nos vemos en el zocalo de la ciudad de mexico a las 17:00 horas.,We are doing the rescue of oil sovereignty with the Pemex workers. today visit the minatitlan refinery in veracruz. See you tomorrow in the zocalo of Mexico City at 5:00 p.m.,We are rescuing the oil sovereignty with Pemex workers. Today visit the Minatitlan refinery in Veracruz. Morning See you at the Zocalo in Mexico City at 5:00 p.m.,The rescue of oil sovereignty we are doing with the pemex workers. Today visit the minitinitlan refinery,the rescue of the oil sovereignty we are doing with the workers of pemex. today visit the refinery of minatitlan in veracruz. tomorrow we meet in the socalo of the city of Mexico at 17:00 hours.,2023-03-18 00:19:11+00:00,es
1636831212898746368,"Ya estamos en la fase de integración y pruebas en la Refinería de Dos Bocas, en Tabasco. En julio empezamos a producir gasolinas. https://t.co/o5OjSTEFU4","ya estamos en la fase de integracion y pruebas en la refineria de dos bocas, en tabasco. en julio empezamos a producir gasolinas.",We are already in the integration and testing phase at the Dos Bocas refinery in Tabasco. in July we began to produce gasoline.,We are already in the integration and testing phase at the Dos Bocas refinery in Tabasco. In July we started producing gasoline.,We're already in the integration and testing phase at the two-mouth refinery in tabasco.,"We are already in the integration and testing phase in the two-mouth refinery, in tobacco. In July we started to produce gasolines.",2023-03-17 20:45:46+00:00,es
1636716124107841536,"Conferencia de prensa matutina, desde Tabasco https://t.co/ATyP8ZOuPq","conferencia de prensa matutina, desde tabasco","morning press conference, from tabasco","Morning press conference, from Tabasco","Morning press conference, from tabasco","morning press conference, from Tabasco",2023-03-17 13:08:27+00:00,es
1636494392503713792,Hemos invertido 8 mil millones de pesos en su rehabilitación. Este año terminará produciendo por día 47 mil barriles de gasolina y 40 mil barriles de diésel. 2/2 https://t.co/EjpU6eGow0,hemos invertido 8 mil millones de pesos en su rehabilitacion. este ano terminara produciendo por dia 47 mil barriles de gasolina y 40 mil barriles de diesel. 2/2,"We have invested 8 billion pesos in its rehabilitation. This year it will end up producing 47,000 barrels of gasoline and 40,000 barrels of diesel per day. 2/2","We have invested 8 billion pesos in its rehabilitation. This year it will end up producing 47,000 barrels of gasoline and 40,000 barrels of diesel per day. 2/2","We have invested 8 billion pesos in their rehabilitation. This year it will end up producing 47,000 barrels of gasoline",We have invested 8 billion pesos in their rehabilitation. This year will end up producing 47 thousand barrels of gasoline and 40 thousand barrels of diesel. 2/2,2023-03-16 22:27:22+00:00,es
1636494388561076224,"El motor en el rescate de Pemex son los trabajadores y técnicos de México. Cuando entramos al gobierno, la refinería Madero —que hoy visitamos en Tamaulipas— llevaba año y medio parada; en poco tiempo la echamos a andar. 1/2 https://t.co/DJiymaugjF","el motor en el rescate de pemex son los trabajadores y tecnicos de mexico. cuando entramos al gobierno, la refineria madero --que hoy visitamos en tamaulipas-- llevaba ano y medio parada; en poco tiempo la echamos a andar. 1/2","the engine in the rescue of pemex are the workers and technicians of mexico. When we entered the government, the Madero refinery --which we are visiting today in Tamaulipas-- had been idle for a year and a half; In a short time we started it up. 1/2","The engine in the rescue of Pemex are the workers and technicians of Mexico. When we entered the government, the Madero refinery --which we visited today in Tamaulipas-- had been stopped for a year and a half; In a short time we started it. 1/2","The engine in the pemex rescue is the workers and technicians of Mexico. When we got into the government, the timber","the engine in the rescue of pemex are the workers and technicians of mexico. when we entered the government, the refining timber - which we visited today in tamaulipas - carried anus and a half stop; in a short time we started it. 1/2",2023-03-16 22:27:21+00:00,es
1636355044529545216,Rescatamos y fortalecemos las empresas públicas para defender nuestra soberanía energética. Conferencia matutina https://t.co/I9DueCN6CJ,rescatamos y fortalecemos las empresas publicas para defender nuestra soberania energetica. conferencia matutina,We rescue and strengthen public companies to defend our energy sovereignty. morning conference,We rescue and strengthen public companies to defend our energy sovereignty. Morning Conference,We will rescue and strengthen public companies to defend our energy sovereignty.,We rescue and strengthen public companies to defend our energy sovereignty.,2023-03-16 13:13:39+00:00,es
1635996294048276481,"Conferencia de prensa matutina, desde Palacio Nacional https://t.co/YxkGpZQwDg","conferencia de prensa matutina, desde palacio nacional","morning press conference, from the national palace","Morning press conference, from the National Palace","Morning press conference, from the national palace","morning press conference, from National Palace",2023-03-15 13:28:06+00:00,es
1635627956138807296,Aceptamos el desafío de levantar el sistema público de salud. Conferencia matutina https://t.co/fxW77c63s8,aceptamos el desafio de levantar el sistema publico de salud. conferencia matutina,We accept the challenge of raising the public health system. morning conference,We accept the challenge of building up the public health system. Morning Conference,We accept the challenge of lifting the public health system.,We accept the challenge of lifting the public health system.,2023-03-14 13:04:27+00:00,es
1635267454317346816,El Tren Maya será nuestro legado de desarrollo para el sureste de México. Conferencia matutina https://t.co/27oRCl9JsW,el tren maya sera nuestro legado de desarrollo para el sureste de mexico. conferencia matutina,the mayan train will be our development legacy for the southeast of mexico. morning conference,The Mayan Train will be our development legacy for southeastern Mexico. Morning Conference,The Mayan train will be our development legacy for southeastern Mexico.,the Mayan train will be our development legacy for the southeast of Mexico. morning conference,2023-03-13 13:11:57+00:00,es
1635051489248047104,"Paisanos, caballos del equipo de México en el Clásico Mundial de Béisbol:

Recuerden las célebres frases de Yogi Berra, “Esto no se acaba hasta que se acaba” y de Babe Ruth, “No se puede vencer a quien no sabe rendirse“. Con pasión y respeto cepillen a los vecinos. https://t.co/RIgS8X5MBt","paisanos, caballos del equipo de mexico en el clasico mundial de beisbol:
recuerden las celebres frases de yogi berra, ""esto no se acaba hasta que se acaba"" y de babe ruth, ""no se puede vencer a quien no sabe rendirse"". con pasion y respeto cepillen a los vecinos.","Countrymen, horses of the Mexico team in the world baseball classic: remember the famous phrases of Yogi Berra, &quot;this isn't over until it's over&quot; and Babe Ruth, &quot;you can't beat someone who doesn't know how to give up&quot;. With passion and respect brush the neighbors.","Paisanos, horses of the Mexico team in the World Baseball Classic:
Remember the famous phrases of Yogi Berra, ""This is not over until it is over"" and Babe Ruth, ""You cannot defeat those who do not know how to surrender."" With passion and respect brush the neighbors.","country men, horses from the Mexico team in the World Baseball Classic: remember the famous phrases of Yogi Berra","countrymen, horses of the mexico team in the world classic baseball: remember the famous phrases of yogi beerra, ""this isn't over until it's over"" and Babe ruth, ""you can't beat those who don't know how to give up"" with passion and respect brush the neighbors.",2023-03-12 22:53:47+00:00,es
1634958712229236737,"""Pobrecito del diablo, qué lástima le tengo, porque no ha oído jamás una palabra de compasión o de cariño"". Envío abrazos a sus familiares y amigos.","""pobrecito del diablo, que lastima le tengo, porque no ha oido jamas una palabra de compasion o de carino"". envio abrazos a sus familiares y amigos.","&quot;Poor devil, what a pity I have for him, because he has never heard a word of compassion or affection.&quot; I send hugs to your family and friends.","""Poor devil, I have a pity for him, because he has never heard a word of pity or carino."" I send hugs to his family and friends.","""Poor devil, I have pity on you, because you have never heard a word of compassion or affection"". I send hug","""Poor of the devil, who hurts him, because he has never heard a word of compassion or of carinus."" he sends hugs to his family and friends.",2023-03-12 16:45:07+00:00,es
1634958710421458944,"Lamento el fallecimiento de Ignacio López Tarso. Excepcional protagonista de películas y otros géneros del arte de la actuación. Me quedo con Pito Pérez, basada en la novela de José Rubén Romero y el texto que repite en esa filmación Tin Tan:","lamento el fallecimiento de ignacio lopez tarso. excepcional protagonista de peliculas y otros generos del arte de la actuacion. me quedo con pito perez, basada en la novela de jose ruben romero y el texto que repite en esa filmacion tin tan:","I regret the death of ignacio lopez tarso. exceptional protagonist of movies and other genres of the art of acting. I prefer Pito Perez, based on the novel by José Ruben Romero and the text that he repeats in that filming Tin Tan:","I regret the passing of Ignacio Lopez Tarso. Exceptional protagonist of movies and other genres of the art of acting. I stay with Pito Perez, based on the novel by Jose Ruben Romero and the text he repeats in that film Tin Tan:",I'm sorry for the passing of Ignacio Lopez Tarso. Exceptional film and other genres of the performing,"I regret the death of Ignacio lopez tarso. exceptional protagonist of films and other genre of the art of acting. I stay with pito perez, based on the novel of jose ruben rosemary and the text that repeats in that film so tin:",2023-03-12 16:45:07+00:00,es
1634725523707527168,"Llevamos dos días supervisando la construcción del Tren Maya. Hoy salimos de Chetumal, tuvimos reuniones en Tulum, Cancún y concluimos en Mérida. Este tramo de 700 kilómetros será eléctrico y de doble vía.

Miren la cara de la Laguna de los Siete Colores en Bacalar. https://t.co/waScLLboTg","llevamos dos dias supervisando la construccion del tren maya. hoy salimos de chetumal, tuvimos reuniones en tulum, cancun y concluimos en merida. este tramo de 700 kilometros sera electrico y de doble via.
miren la cara de la laguna de los siete colores en bacalar.","We have been supervising the construction of the Mayan train for two days. today we left chetumal, we had meetings in tulum, cancun and we concluded in merida. This 700 km stretch will be electric and double track. look at the face of the lagoon of the seven colors in bacalar.","We have been supervising the construction of the Mayan Train for two days. Today we left Chetumal, had meetings in Tulum, Cancun and concluded in Merida. This section of 700 km will be electric and double track.
Look at the face of the lagoon of the seven colors in Bacalar.","We've been overseeing the construction of the Maya train for two days. Today we left Chetumal, we had meetings in","We have been supervising the construction of the Mayan train for two days.Today we left from chetumal, we had meetings in tulum, cancun and we ended in merida.This 700km stretch will be electric and double way.Look at the face of the lagoon of the seven colors in blue.",2023-03-12 01:18:31+00:00,es
1634178845602619392,"Conferencia de prensa matutina, desde Palacio Nacional https://t.co/mDxZruKrrz","conferencia de prensa matutina, desde palacio nacional","morning press conference, from the national palace","Morning press conference, from the National Palace","Morning press conference, from the national palace","morning press conference, from National Palace",2023-03-10 13:06:13+00:00,es
1633955568531673088,"Muy buena reunión con Elizabeth Sherwood-Randall, asesora de Seguridad Nacional de la Casa Blanca.

Hablamos de fentanilo, del tráfico de armas y de la decisión del presidente Joe Biden de respetar nuestra soberanía. https://t.co/Gccf7d1cwk","muy buena reunion con elizabeth sherwood-randall, asesora de seguridad nacional de la casa blanca.
hablamos de fentanilo, del trafico de armas y de la decision del presidente joe biden de respetar nuestra soberania.","very good meeting with elizabeth sherwood-randall, white house national security adviser. we talk about fentanyl, arms trafficking and president joe biden's decision to respect our sovereignty.","Very good meeting with Elizabeth Sherwood-Randall, National Security Advisor of the White House.
We talked about fentanyl, arms trafficking, and President Joe Biden's decision to respect our sovereignty.","We're talking about fentanyl, the arms trade and President Joe Biden's decision to respect our sovereignty.","Very good meeting with elizabeth sherwood-randall, national security advisor to the White House. We talked about fentanyl, arms trafficking and President Joe biden's decision to respect our sovereignty.",2023-03-09 22:18:59+00:00,es
1633907509772836869,"Con mucho gusto recibimos al secretario general de la Organización de Países Exportadores de Petróleo (OPEP), Haitham Al-Ghais y a sus acompañantes. Es la primera vez que una autoridad representante de países petroleros visita México. Nos entendimos bien, requetebién. https://t.co/Qk2RzS1o84","con mucho gusto recibimos al secretario general de la organizacion de paises exportadores de petroleo (opep), haitham al-ghais y a sus acompanantes. es la primera vez que una autoridad representante de paises petroleros visita mexico. nos entendimos bien, requetebien.","We are pleased to receive the Secretary General of the Organization of Petroleum Exporting Countries (OPEC), Haitham al-Ghais, and his companions. It is the first time that an authority representing oil countries visits Mexico. We understood each other well, requetebien.","We gladly received the Secretary General of the Organization of Petroleum Exporting Countries (OPEC), Haitham Al-Ghais and his associates. It is the first time that an authority representing oil countries visits Mexico. We understood each other well, requetebien.","We are pleased to welcome the Secretary General of the Organization of Petroleum Exporting Countries (OPEC), Haitham al","We gladly welcome the Secretary-General of the oil exporting country (opep), haitham al-ghais and his companions. It is the first time that a representative authority of oil exporting countries visits Mexico. We understand each other well, well.",2023-03-09 19:08:01+00:00,es
1633818384021299200,"Conferencia de prensa matutina, desde el Centro de Inteligencia de la Guardia Nacional https://t.co/rIGHZQNyN9","conferencia de prensa matutina, desde el centro de inteligencia de la guardia nacional","morning press conference, from the intelligence center of the national guard","Morning press conference, from the National Guard Intelligence Center",Morning press conference from the National Guard intelligence center,"morning press conference, from the intelligence center of the national guard",2023-03-09 13:13:52+00:00,es
1633651912208973826,Nos reunimos con directivos y técnicos de Tesla. Avanzamos en el proyecto de la planta automotriz de Nuevo León y en otros. Vamos bien. https://t.co/HYpq4Tr3BD,nos reunimos con directivos y tecnicos de tesla. avanzamos en el proyecto de la planta automotriz de nuevo leon y en otros. vamos bien.,We met with Tesla managers and technicians. we made progress on the nuevo leon automotive plant project and on others. we are making progress.,We met with Tesla executives and technicians. We are advancing in the Nuevo Leon automotive plant project and in others. We are doing well.,We've met with Tesla executives and technicians. We're moving forward on the new Leon auto plant project and on others,We met with managers and technicians of tesla. we advanced in the project of the automotive plant again leon and in others. we go well.,2023-03-09 02:12:22+00:00,es
1633521015866400769,"Día Internacional de las Mujeres, desde Palacio Nacional https://t.co/vCOKfN2CHE","dia internacional de las mujeres, desde palacio nacional","international women's day, from the national palace","International Women's Day, from the National Palace","International Women's Day, from the national palace","International Women's Day, from the National Palace",2023-03-08 17:32:14+00:00,es
1633459113903505408,"Conferencia de prensa matutina, desde Palacio Nacional https://t.co/dvEoY2zFTN","conferencia de prensa matutina, desde palacio nacional","morning press conference, from the national palace","Morning press conference, from the National Palace","Morning press conference, from the national palace","morning press conference, from National Palace",2023-03-08 13:26:15+00:00,es
1633093977183510541,"Conferencia de prensa matutina, desde Palacio Nacional https://t.co/LT6upB1qEw","conferencia de prensa matutina, desde palacio nacional","morning press conference, from the national palace","Morning press conference, from the National Palace","Morning press conference, from the national palace","morning press conference, from National Palace",2023-03-07 13:15:20+00:00,es
1632729317582192640,"El Tren Maya llevará bienestar al sureste del país. Conferencia de prensa matutina, desde Palacio Nacional https://t.co/35vJ3OvRA1","el tren maya llevara bienestar al sureste del pais. conferencia de prensa matutina, desde palacio nacional","the mayan train will bring well-being to the southeast of the country. morning press conference, from the national palace","The Mayan Train will bring wellness to the southeast of the country. Morning press conference, from the National Palace","The Mayan train will bring well-being to the southeast of the country. Morning press conference, from the National Palace","the Mayan train will take well-being to the southeast of the country. morning press conference, from national palace",2023-03-06 13:06:18+00:00,es
1632552430167621632,"En julio tendremos operando la red bancaria de carácter social más importante de México. Este fin de semana nos reunimos con promotores de Durango, Coahuila, Nuevo León, Jalisco, Colima, Zacatecas y Aguascalientes. 2/2 https://t.co/WOfzhyCibn","en julio tendremos operando la red bancaria de caracter social mas importante de mexico. este fin de semana nos reunimos con promotores de durango, coahuila, nuevo leon, jalisco, colima, zacatecas y aguascalientes. 2/2","in july we will have the most important banking network of a social nature in mexico operating. This weekend we met with promoters from Durango, Coahuila, Nuevo Leon, Jalisco, Colima, Zacatecas and Aguascalientes. 2/2","In July we will have operating the most important social banking network in Mexico. This weekend we met with promoters from Durango, Coahuila, Nuevo Leon, Jalisco, Colima, Zacatecas and Aguascalientes. 2/2","In July we will be operating the most important social banking network in Mexico. This weekend we met with promoters of durango,","In July we will have operating the most important social banking network of mexico.This weekend we meet with promoters of durango, coahuila, new lion, jalisco, colima, zacatecas and aguacalientes. 2/2",2023-03-06 01:23:25+00:00,es
1632552420566761473,"En mes y medio nos hemos reunido con Servidores de la Nación de 24 estados para seguir avanzando en la puesta en operación del Banco de Bienestar. Ya funcionan mil 503 sucursales, se han terminado 2 mil 131 y 560 están en proceso de construcción. 1/2 https://t.co/VbejTIkubp","en mes y medio nos hemos reunido con servidores de la nacion de 24 estados para seguir avanzando en la puesta en operacion del banco de bienestar. ya funcionan mil 503 sucursales, se han terminado 2 mil 131 y 560 estan en proceso de construccion. 1/2","In a month and a half we have met with national servers from 24 states to continue advancing in the implementation of the welfare bank. 1,503 branches are already in operation, 2,131 have been completed and 560 are under construction. 1/2","In a month and a half we have met with servers of the nation of 24 states to continue advancing in the implementation of the Welfare Bank. One thousand 503 branches are already operating, 2 thousand 131 have been completed and 560 are in the process of construction. 1/2",In a month and a half we've met with nationwide servers in 24 states to continue advancing the welfare bank',"In month and a half we have met with servers of the nation of 24 states to continue to advance in the operation of the bank of welfare. already operate thousand 503 branches, have finished 2 thousand 131 and 560 are in process of construction. 1/2",2023-03-06 01:23:23+00:00,es
1632195552791130117,"Ayer y hoy supervisamos los acueductos de La Laguna, en Durango y El Cuchillo II, en Monterrey, así como la Presa El Zapotillo, en Jalisco. Las tres obras significan agua para 3.2 millones de habitantes, con una inversión de 26 mil millones de pesos; se terminarán este año. https://t.co/skugBdfZLy","ayer y hoy supervisamos los acueductos de la laguna, en durango y el cuchillo ii, en monterrey, asi como la presa el zapotillo, en jalisco. las tres obras significan agua para 3.2 millones de habitantes, con una inversion de 26 mil millones de pesos; se terminaran este ano.","yesterday and today we supervised the aqueducts of the lagoon, in durango and el cuchillo ii, in monterrey, as well as the el zapotillo dam, in jalisco. the three works mean water for 3.2 million inhabitants, with an investment of 26 billion pesos; will be finished this year.","Yesterday and today we supervised the aqueducts of La Laguna, in Durango and El Cuchillo II, in Monterrey, as well as the El Zapotillo dam, in Jalisco. The three works mean water for 3.2 million inhabitants, with an investment of 26 billion pesos; will be finished this year.","The three projects represent water for 3.2 million inhabitants, with an investment of 26 billion pesos; they will be completed this year.","yesterday and today we supervise the aqueducts of the lagoon, in durango and the knife ii, in monterrey, as well as the dam the zapotillo, in jalisco. the three works mean water for 3.2 million inhabitants, with an investment of 26 billion pesos; this anus will be finished.",2023-03-05 01:45:19+00:00,es
1631645215206559746,"En México ya no domina la oligarquía sino existe un gobierno democrático, cuya prioridad son los pobres. Conferencia matutina https://t.co/qKoSAJUT56","en mexico ya no domina la oligarquia sino existe un gobierno democratico, cuya prioridad son los pobres. conferencia matutina","In Mexico, the oligarchy no longer dominates, but there is a democratic government whose priority is the poor. morning conference","In Mexico, the oligarchy no longer dominates, but there is a democratic government, whose priority is the poor. Morning Conference","In Mexico, the oligarchy no longer dominates, but there is a democratic government, whose priority is the poor.","in Mexico no longer dominates the oligarchs but there is a democratic government, whose priority is the poor.",2023-03-03 13:18:28+00:00,es
