Tweet ID,Original Tweet,Preprocessed,Reference Translation: Google Translation,Reference Translation: Microsoft Translation,Translated Tweet: M2M-100 model,Translated Tweet: MarianMT model,Created At,Language
1528349880468611075,"We finish with the league title in our hands. Now it’s time to reset and come back next season for much more.
Nous avons terminé avec le titre de Ligue entre les mains. Maintenant c’est l’heure de réinitialiser et nous reviendrons la saison prochaine pour aller beaucoup plus loin","we finish with the league title in our hands. now it's time to reset and come back next season for much more.
nous avons termine avec le titre de ligue entre les mains. maintenant c'est l'heure de reinitialiser et nous reviendrons la saison prochaine pour aller beaucoup plus loin",we finish with the league title in our hands. now it's time to reset and come back next season for much more. we finished with the league title in our hands. now it's time to reset and we'll be back next season to go much further,"we finish with the league title in our hands. now it's time to reset and come back next season for much more.
Nous avons termine avec le titre de ligue entre les mains. maintenant c'est l'heure de reinitialiser et nous reviendrons la saison prochaine pour aller beaucoup plus loin",We've finished with the league title in our hands. Now it's time to reset and come back next season for much more.,we finish with theleague title in our hands. now it's time to reset and come back next season for much more. nous avons finale avec le titre de ligue entre les mains. maintenant c'est l'heure de reinitialiser et nous reviendrons la saison prochaine pour aller beaucoup plus loin,2022-05-22 12:19:41+00:00,es
1528349562657972224,"Terminamos con el título de Liga en nuestras manos.
Ahora toca resetear y volver la temporada que viene a por mucho más. 
#IciCestParis 🔴🔵 https://t.co/yCgM2hlI7c","terminamos con el titulo de liga en nuestras manos.
ahora toca resetear y volver la temporada que viene a por mucho mas.
icicestparis",we finished with the league title in our hands. Now it's time to reset and return next season for much more. icicestparis,"We ended up with the league title in our hands.
Now it's time to reset and return next season for much more.
icicestparis",We're done with the league title in our hands. Now it's time to reset and go back to next season for much more.,We end up with the league title in our hands. Now it's time to reset and return to the season that comes for much more. icicestparis,2022-05-22 12:18:25+00:00,es
1525599991309418496,➕3️⃣ 🔴🔵 https://t.co/gr4uUCVAV7,3,3,3,3 Other,3,2022-05-14 22:12:36+00:00,es
1524465279652216835,"GRACIAS @UNICEF @unicef_es
#VacunandoAlMundo #LongLifeforAll https://t.co/TpGMCm0Sny","gracias unicef unicef_es
vacunandoalmundo longlifeforall",thank you unicef unicef_es vaccinating the world longlifeforall,"Thank you UNICEF unicef_es
Vaccinating the world longlifeforall","Thanks to UNICEF, UNICEF is vaccinating the world longlifeforall.",thanks unicef unicef_is vaccinating the world longlifeforall,2022-05-11 19:03:40+00:00,es
1520438097292546049,"¡Enhorabuena, @realmadrid, por el 3️⃣5️⃣ título de Liga! 🙌👏🔝 https://t.co/0W4F4LiGtw","!enhorabuena, realmadrid, por el 35 titulo de liga!","Congratulations, Real Madrid, on your 35th league title!","Congratulations, Realmadrid, on the 35th La Liga title!","Congratulations, Real Madrid, on the 35th league title!","Congratulations, realmadrid, for the 35th league title!",2022-04-30 16:21:05+00:00,es
1518865662118092800,"For every like, comment or rt, @UNICEF partners will donate $1 to vaccination programmes in the countries most in need, up to a max of $10 million. Will you help me?

#VacunandoAlMundo #LongLifeforAll","for every like, comment or rt, unicef partners will donate $1 to vaccination programmes in the countries most in need, up to a max of $10 million. will you help me?
vacunandoalmundo longlifeforall","for every like, comment or rt, unicef partners will donate $1 to vaccination programmes in the countries most in need, up to a max of $10 million. will you help me?
vacunandoalmundo longlifeforall","For every like, comment or rt, UNICEF partners will donate $1 to vaccination programmes in the countries most in need, up to a max of $10 million. will you help me?
Vaccinating the world longlifeforall","For every like, comment or rt, UNICEF partners will donate $1 to vaccination programmes in the countries most in need, up to a maximum of $10 million. Will you help me?","for every like, comment or rt, unidef partners will donate $1 to vaccination programmes in the countries most in need, up to a max of $10 million. will you help me? vaccinating the world longlifeforall",2022-04-26 08:12:47+00:00,es
1518865409604268032,"23 millones de niños aún no reciben vacunas.

Por cada like, comentario o rt, aliados de @unicef_es destinarán 1$ a los programas de vacunación de los países más necesitados hasta 10 millones de dólares.

#VacunandoAlMundo #LongLifeforAll https://t.co/HCE9f0fClo","23 millones de ninos aun no reciben vacunas.
por cada like, comentario o rt, aliados de unicef_es destinaran 1$ a los programas de vacunacion de los paises mas necesitados hasta 10 millones de dolares.
vacunandoalmundo longlifeforall","23 million children still do not receive vaccines. for each like, comment or rt, unicef_es allies will allocate $1 to vaccination programs in the most needy countries up to 10 million dollars. vaccinating the world longlifeforall","23 million children still do not receive vaccines.
For each like, comment or RT, allies of unicef_es will allocate $ 1 to the vaccination programs of the most needy countries up to 10 million dollars.
Vaccinating the world longlifeforall","23 million children are still not vaccinated. For every like, comment or rt, UNICEF allies will allocate $1 to vaccination programmes in the most needy countries up to $10 million.","23 million children still do not receive vaccines. for each like, comment or rt, allies of unidef_es will allocate $1 to the vaccination programs of the countries most in need up to 10 million dollars. vaccinating the world longlifeforall",2022-04-26 08:11:47+00:00,es
1517983946230964227,We are the champions! We deserved it from start to finish. Proud of the team and  delighted to win my first #Ligue1 and 6th league title of my career. Thanks for your support. Time to celebrate and then come back for more. Always back for more. #IciCestParis 🔴🔵 @PSG_English,we are the champions! we deserved it from start to finish. proud of the team and delighted to win my first ligue1 and 6th league title of my career. thanks for your support. time to celebrate and then come back for more. always back for more. icicestparis psg_english,we are the champions! we deserved it from start to finish. proud of the team and delighted to win my first ligue1 and 6th league title of my career. thanks for your support. time to celebrate and then come back for more. always back for more. icicestparis psg_english,we are the champions! we deserved it from start to finish. proud of the team and delighted to win my first ligue1 and 6th league title of my career. thanks for your support. time to celebrate and then come back for more. always back for more. icicestparis psg_english,we are the champions! we deserved it from start to finish. proud of the team and delighted to win my first league1 and 6th league title of my career. thanks for your support. time to celebrate and then come back for more. always back for more. icicestparis psg_english,we are the champions! we reserved it from start to finish. proud of the team and revealed to win my first link1 and 6th league title of my career. thanks for your support. time to celebrate and then come back for more. always back for more. icicestparis psg_english,2022-04-23 21:49:10+00:00,es
1517983783571570697,"Nous sommes les champions ! On l’a mérité du début à la fin, je suis heureux et fier de l’équipe. Et ravi de remporter ma première #Ligue1 et le 6. titre de ligue de ma carrière. Merci pour votre soutien. À la fête et visons plus haut, toujours visons plus haut. @PSG_inside","nous sommes les champions ! on l'a merite du debut a la fin, je suis heureux et fier de l'equipe. et ravi de remporter ma premiere ligue1 et le 6. titre de ligue de ma carriere. merci pour votre soutien. a la fete et visons plus haut, toujours visons plus haut. psg_inside","We are the champions ! we deserved it from start to finish, I'm happy and proud of the team. and delighted to win my first league1 and the 6. league title of my career. Thank you for your support. to the party and let's aim higher, always aim higher. psg_inside","Nous sommes les champions ! On l'a merite du debut a la fin, je suis heureux et fier de l'equipe. Et ravi de remporter ma premiere ligue1 et le 6. Titre de ligue de ma carriere. merci pour votre soutien. a la fete et visons plus haut, toujours visons plus haut. psg_inside","We are the champions! on the merits of the debut at the end, je suis heureux et fier de l'équipe.","nous sommes les champions! on l'a merite du debut a la fin, je suis heureux et fier de l'equipe. et ravi de remporter ma premiere ligue1 et le 6. titre de ligue de ma carriere. merci pour votre soutien. a la fete et visons plus haut, toujours visons plus haut. psg_inside",2022-04-23 21:48:31+00:00,es
1517983537059749890,"¡Somos campeones! Lo hemos merecido de principio a fin, feliz y orgulloso del equipo. Y muy contento por ganar mi primera #Ligue1 y el sexto título de liga de mi carrera. Gracias por vuestro apoyo. A celebrar y a por más, siempre a por más. #IciCestParis 🔴🔵 @PSG_espanol https://t.co/En1I8TvjHG","!somos campeones! lo hemos merecido de principio a fin, feliz y orgulloso del equipo. y muy contento por ganar mi primera ligue1 y el sexto titulo de liga de mi carrera. gracias por vuestro apoyo. a celebrar y a por mas, siempre a por mas. icicestparis psg_espanol","!we are champions! we have deserved it from beginning to end, happy and proud of the team. and very happy to win my first league 1 and the sixth league title of my career. Thanks for your support. to celebrate now for more, always for more. icicestparis psg_espanol","We are champions! We deserved it from start to finish, happy and proud of the team. And very happy to win my first Ligue1 and the sixth league title of my career. Thank you for your support. To celebrate and for more, always for more. icicestparis psg_espanol","We are champions! we have earned it from start to finish, happy and proud of the team. and very happy to win my first league1 and the sixth league title of my career. thank you for your support. to celebrate and for more, always for more. icicestparis psg_espanol","We are champions! we have earned it from beginning to end, happy and proud of the team. and very happy to win my first league1 and the sixth league title of my career. thank you for your support. to celebrate and for more, always for more. icicestparis psg_espanol",2022-04-23 21:47:32+00:00,es
